prior,prior_key,method,z0,lower_sum,upper_sum,cover_cnt,n_valid,n_failed,theta_true,rep_start,rep_end,block,block_size,nreps_total
Spiky,spiky,DKW-F,3.0,1.7077596586685417,75.65217325890961,20,20,0,1.838232151509295,21,40,2,20,40
Spiky,spiky,Gauss-F,3.0,-0.2702195583463875,75.73985981608031,20,20,0,1.838232151509295,21,40,2,20,40
Spiky,spiky,W₁ (DKW),3.0,-13.399193863092185,95.7371481533582,20,20,0,1.838232151509295,21,40,2,20,40
Spiky,spiky,W₁ (boot),3.0,3.4976839926990535,66.07246093846078,20,20,0,1.838232151509295,21,40,2,20,40
Spiky,spiky,W₁ (CLT),3.0,3.1499074598851187,66.68299560991501,20,20,0,1.838232151509295,21,40,2,20,40
Spiky,spiky,Smooth-W₁ (CLT),3.0,2.969462758420486,67.21378500396217,20,20,0,1.838232151509295,21,40,2,20,40
