prior,prior_key,method,z0,lower_sum,upper_sum,cover_cnt,n_valid,n_failed,theta_true,rep_start,rep_end,block,block_size,nreps_total
Spiky,spiky,DKW-F,1.5,-3.913731646616228,24.77236218184125,20,20,0,0.5004711519786452,1,20,1,20,40
Spiky,spiky,Gauss-F,1.5,-0.3455304432683629,23.758730712152875,20,20,0,0.5004711519786452,1,20,1,20,40
Spiky,spiky,W₁ (DKW),1.5,-15.693842219688808,46.20659534512792,20,20,0,0.5004711519786452,1,20,1,20,40
Spiky,spiky,W₁ (boot),1.5,-0.25957460379304814,22.74691361918419,20,20,0,0.5004711519786452,1,20,1,20,40
Spiky,spiky,W₁ (CLT),1.5,-0.4150419536383748,22.931208885525116,20,20,0,0.5004711519786452,1,20,1,20,40
Spiky,spiky,Smooth-W₁ (CLT),1.5,-0.613732365686658,23.298340183822486,20,20,0,0.5004711519786452,1,20,1,20,40
